lemma_POS,ipm_corpus1,ipm_corpus2,ipm_corpus3,dominant_corpus,LLR_corpus1_vs_corpus2,LLR_corpus1_vs_corpus3,LLR_corpus2_vs_corpus3
премьера_n,37.28448276,0.0,30.6225508,corpus1,17.98461886688241,0.297236551094886,15.634175981388088
финанс_n,189.137931,21.93486407,265.7455662,corpus3,17.975333400451625,18.342827872449845,45.992300437930545
иртә_adv,37.25862069,0.0,0.0,corpus1,17.972143986244998,49.30069151736242,0.0
демократик_adj,37.25862069,0.0,69.00173716,corpus3,17.972143986244998,11.773495686961812,35.22845986366772
як_n,1310.827586,271.7972702,1124.833354,corpus1,17.94901727816554,4.794029177225283,7.79714729531274
шарт_n,427.5258621,69.69024025,443.7037935,corpus3,17.921504965284363,2.233078914391122,26.454598383279844
мыскыл ит_v,0.0,5.813234209,0.0,corpus2,17.909127416329515,0.0,17.327472668517967
язуынча_cnjcoo,0.0,5.81323,0.0,corpus2,17.909114449448328,0.0,17.327460122776674
либераль_adj,37.0862069,0.0,0.0,corpus1,17.88897812015254,49.072553198854806,0.0
лаборатория_n,37.07758621,0.0,18.54320688,corpus1,17.884819826606737,5.164607099759186,9.46713294769704
пәрдә_n,37.05172414,0.0,0.0,corpus1,17.872344945969324,49.02692553250688,0.0
күм_v,96.93103448,55.53429116,0.0,corpus1,17.863568114342883,128.25936496999452,165.53073171396437
тынлык_n,37.01724138,0.0,14.90728397,corpus1,17.855711771786112,8.357702599903174,7.610832373621397
юкса_cnjsub,37.01724138,0.0,17.00803943,corpus1,17.855711771786112,6.362758689578362,8.683361594652256
чүп-чар_n,37.0,0.0,28.92578677,corpus1,17.847395184694502,0.5414033351218608,14.76790237742988
участковый_n,37.0,0.0,0.0,corpus1,17.847395184694502,48.958484032985005,0.0
хәзрәти_adj,36.99137931,0.0,0.0,corpus1,17.8432368911487,48.94707711639801,0.0
компонентлы_adj,36.97413793,0.0,0.0,corpus1,17.83492030405709,48.92426328322406,0.0
яра_n,36.96551724,0.0,4.56510322,corpus1,17.830762010511286,26.77049927278641,2.3306885040641836
саулык_n,36.95689655,0.0,0.0,corpus1,17.826603716965483,48.9014494500501,0.0
акбүре_n,36.90517241,0.0,0.0,corpus1,17.801653955690657,48.8330079505282,0.0
иншаллаһ_ij,36.88793103,0.0,0.0,corpus1,17.79333736859905,48.81019411735424,0.0
дирекция_n,36.87068966,0.0,0.0,corpus1,17.785020786331064,48.7873802974123,0.0
консолидациялән_v,36.87068966,0.0,0.0,corpus1,17.785020786331064,48.7873802974123,0.0
угылы_adj,36.85344828,0.0,0.0,corpus1,17.776704199239457,48.764566464238335,0.0
яшерт_v,36.84482759,0.0,0.0,corpus1,17.77254590569365,48.75315954765136,0.0
мультимедиа_n,36.61206897,0.0,0.0,corpus1,17.660271984780568,48.44517281303489,0.0
текстиль_n,36.5862069,0.0,0.0,corpus1,17.647797104143155,48.41095206327393,0.0
голәмә_n,36.55172414,0.0,0.0,corpus1,17.63116392995994,48.365324396926006,0.0
дөньяви_adj,36.55172414,0.0,35.10685573,corpus1,17.63116392995994,0.010131211012953889,17.923613359995574
сүз_n,2291.422414,511.137951,1905.789197,corpus1,17.62439517048594,15.06799312129084,2.6813431024297785
хәдис_n,36.48275862,0.0,0.0,corpus1,17.597897581593507,48.27406906423016,0.0
шахмат_n,36.46551724,0.0,34.7028643,corpus1,17.5895809945019,0.0037767261178868194,17.71735774292291
җәяүле_n,36.45689655,0.0,0.0,corpus1,17.585422700956098,48.239848314469214,0.0
машина_n,619.6293103,112.0895173,554.8418374,corpus1,17.565980324534152,0.6284927333756194,13.391265912858046
кояшкай_n,36.39655172,0.0,0.0,corpus1,17.55631464613547,48.15999989836033,0.0
милләтара_adj,36.38793103,0.0,63.83064679,corpus3,17.552156352589666,9.474057325965074,32.588387931441844
ретро_adj,36.37068966,0.0,0.0,corpus1,17.543839770321675,48.12577916183141,0.0
барыш_n,298.0775862,43.26783365,414.293217,corpus3,17.5370355564122,27.22812821042021,54.08012314122941
бина_n,426.5431034,69.94166454,548.0547812,corpus3,17.53285882693816,23.982277760320102,51.84938445407353
тыйнак_adj,36.3362069,0.0,15.27087626,corpus1,17.527206596138463,7.557199161722023,7.796462430518417
инкарь ит_v,0.0,5.683712608,0.0,corpus2,17.510103607537367,0.0,16.941408401945736
проза_n,36.28448276,0.0,10.54417646,corpus1,17.50225683486364,13.362164103737225,5.383271675540817
мен_v,796.4137931,291.2483671,31.47093282,corpus1,17.48852557129912,831.9567651051034,677.9106868373983
инновация_n,36.24137931,0.0,25.16866642,corpus1,17.48146536713462,1.3605871948346184,12.849725112616458
исән-сау_adj,36.23275862,0.0,9.453399588,corpus1,17.477307073588815,15.078354260205366,4.826381503828664
кабилә_n,36.20689655,0.0,9.493798731,corpus1,17.464832192951405,14.987656737914868,4.847007065535928
дипломлы_adj,36.19827586,0.0,0.0,corpus1,17.460673899405602,47.89764083009179,0.0
телеканал_n,36.18965517,0.0,30.09736194,corpus1,17.4565156058598,0.23820434154156223,15.366043678683095
кораб_n,36.15517241,0.0,16.15965742,corpus1,17.43988243167658,6.612133947623766,8.250224795225874
балта_n,36.09482759,0.0,10.66537389,corpus1,17.410774381679573,13.024775938963288,5.445148361173153
дәваханә_n,36.0862069,0.0,0.0,corpus1,17.40661608813377,47.74935092769305,0.0
ризасызлык_n,36.04310345,0.0,69.16333374,corpus3,17.385824620404748,12.837855851231094,35.31096211458114
автомобиль_n,207.6637931,25.79765535,247.0811619,corpus3,17.36113663290753,6.415750380765068,32.26499541387056
хаҗи_n,35.95689655,0.0,13.25091908,corpus1,17.344241684946713,9.479529248149534,6.765184329838817
экран_n,35.94827586,0.0,6.059871531,corpus1,17.34008339140091,21.6962257986457,3.0938342974438844
данлыклы_adj,35.93103448,0.0,44.96424676,corpus3,17.3317668043093,1.6731451103137456,22.95625048702341
репертуар_n,35.92241379,0.0,7.675837272,corpus1,17.327608510763497,18.095565109486362,3.9188567764559266
кичереш_n,35.9137931,0.0,0.0,corpus1,17.323450217217694,47.52121259595343,0.0
коточкыч_adj,35.90517241,0.0,16.72524542,corpus1,17.319291923671887,5.977520032525955,8.538982658106493
